81454	2007-02-20	09:13:29	121.800500	31.149800	0	135	0	09:13:53	121.371600	31.266600	60.53016039410207
81454	2007-02-20	09:14:30	121.800500	31.149800	0	135	0	09:14:54	121.372600	31.272800	60.703731718620816
81454	2007-02-20	09:15:31	121.800500	31.149800	0	135	0	09:15:55	121.377000	31.272300	60.11808892123239
81454	2007-02-20	09:16:32	121.800500	31.149800	0	135	0	09:16:56	121.380800	31.271500	59.5939725487253
81454	2007-02-20	09:17:33	121.800500	31.149800	0	135	0	09:18:58	121.388000	31.270600	58.63211338968898
81454	2007-02-20	09:19:35	121.800500	31.149800	0	135	0	09:19:59	121.388000	31.270600	58.63211338968898
81454	2007-02-20	09:20:36	121.800500	31.149800	0	135	0	09:21:00	121.388000	31.270600	58.63211338968898
81454	2007-02-20	09:21:37	121.800500	31.149800	0	135	0	09:22:01	121.391600	31.273100	58.30315555773736
81454	2007-02-20	09:22:38	121.800500	31.149800	0	135	0	09:23:02	121.392100	31.277500	58.47247182081139
81454	2007-02-20	09:23:39	121.800500	31.149800	0	135	0	09:24:03	121.399600	31.282000	57.77587242447282
81454	2007-02-20	09:24:40	121.800500	31.149800	0	135	0	09:25:04	121.400300	31.281300	57.64868008935288
81454	2007-02-20	09:25:41	121.800500	31.149800	0	135	0	09:26:05	121.400600	31.275000	57.26468288330345
81454	2007-02-20	09:26:42	121.800500	31.149800	0	135	0	09:27:06	121.402600	31.270600	56.77822509753358
81454	2007-02-20	09:27:43	121.800500	31.149800	0	135	0	09:28:07	121.408500	31.268300	55.9102223166498
81454	2007-02-20	09:28:44	121.800500	31.149800	0	135	0	09:29:08	121.411800	31.268000	55.47627458042884
81454	2007-02-20	09:29:45	121.800500	31.149800	0	135	0	09:45:10	121.399500	31.281500	57.76032196322924
81454	2007-02-20	09:46:01	121.800500	31.149800	0	135	0	09:46:10	121.405800	31.281100	56.94758041084261
81454	2007-02-20	09:47:02	121.800500	31.149800	0	135	0	09:47:11	121.413800	31.281300	55.95794133745145
81454	2007-02-20	09:48:03	121.800500	31.149800	0	135	0	09:48:12	121.417300	31.282100	55.56764699193336
81454	2007-02-20	09:49:04	121.800500	31.149800	0	135	0	09:49:52	121.417800	31.284300	55.635311517707834
81454	2007-02-20	09:50:05	121.800500	31.149800	0	135	0	10:09:55	121.391800	31.322800	61.30870493552407
81454	2007-02-20	10:10:12	121.800500	31.149800	0	0	0	10:10:55	121.393100	31.313800	60.53833374866286
81454	2007-02-20	10:11:13	121.800500	31.149800	0	0	0	10:11:56	121.392600	31.306300	60.10884892651947
81454	2007-02-20	10:12:14	121.800500	31.149800	0	0	0	10:12:57	121.391300	31.302300	60.01539777500796
81454	2007-02-20	10:13:15	121.800500	31.149800	0	0	0	10:13:58	121.385600	31.301600	60.67553292327544
81454	2007-02-20	10:14:16	121.800500	31.149800	0	0	0	10:14:59	121.378500	31.301800	61.566473059953346
81454	2007-02-20	10:16:18	121.800500	31.149800	0	0	0	10:17:01	121.374800	31.291100	61.39966199048099
81454	2007-02-20	10:17:19	121.800500	31.149800	0	0	0	10:23:30	121.377800	31.316500	62.58140434092189
81454	2007-02-20	10:25:27	121.800500	31.149800	0	0	0	10:25:32	121.376300	31.313000	62.53774400491096
81454	2007-02-20	10:26:28	121.800500	31.149800	0	0	0	10:26:33	121.379000	31.312600	62.18108144479122
81454	2007-02-20	10:27:29	121.800500	31.149800	0	0	0	10:27:34	121.387100	31.313000	61.21650573090765
81454	2007-02-20	10:29:31	121.800500	31.149800	0	0	0	10:35:05	121.413500	31.292300	56.65405613738596
81454	2007-02-20	10:35:37	121.800500	31.149800	0	0	0	10:36:06	121.417000	31.286500	55.866432184528456
81454	2007-02-20	10:36:38	121.800500	31.149800	0	0	0	10:37:07	121.417600	31.285500	55.731842655470324
81454	2007-02-20	10:37:39	121.800500	31.149800	0	0	0	10:38:08	121.417100	31.282100	55.59258562058752
81454	2007-02-20	10:38:40	121.800500	31.149800	0	0	0	10:39:09	121.417000	31.281600	55.57582085244127
81454	2007-02-20	10:39:41	121.800500	31.149800	0	0	0	10:40:10	121.417000	31.281600	55.57582085244127
81454	2007-02-20	10:40:42	121.800500	31.149800	0	0	0	10:44:18	121.411000	31.274500	55.925999749283044
81454	2007-02-20	10:44:46	121.800500	31.149800	0	0	0	10:45:18	121.407600	31.274800	56.37076145328967
81454	2007-02-20	10:45:47	121.800500	31.149800	0	0	0	10:46:19	121.405600	31.270800	56.40875138134331
